#START_PACKET
#CYCLE_ID:   13
#SLATER_MATRIX_DIM:  21
#NUPDATES:  3
#SLATER_MATRIX: (i (outer), j (inner)), slater_matrix_alpha(i,j), ddet * slater_matrix_alpha_inv_det(i,j) / ddet
#COL_UPDATE_COMP_(11):  -0.796175077557564E-01
#COL_UPDATE_COMP_(12):   0.552074126899242E-01
#COL_UPDATE_COMP_(13):   0.794003605842590E-01
#COL_UPDATE_COMP_(14):  -0.999749153852463E-01
#COL_UPDATE_COMP_(15):   0.135955372825265E-01
#COL_UPDATE_COMP_(16):  -0.876737236976624E-01
#COL_UPDATE_COMP_(17):   0.210409909486771E+00
#COL_UPDATE_COMP_(18):   0.177621953189373E-01
#COL_UPDATE_COMP_(19):  -0.151124328374863E+00
#COL_UPDATE_COMP_(20):   0.247122272849083E+00
#COL_UPDATE_COMP_(21):  -0.161797225475311E+00
#COL_UPDATE_INDEX: 21
#COL_UPDATE_COMP_(01):  -0.817385390400887E-01
#COL_UPDATE_COMP_(02):   0.108162150718272E-02
#COL_UPDATE_COMP_(03):   0.693925749510527E-02
#COL_UPDATE_COMP_(04):   0.493063451722264E-02
#COL_UPDATE_COMP_(05):  -0.334013439714909E-01
#COL_UPDATE_COMP_(06):   0.323923602700233E-01
#COL_UPDATE_COMP_(07):   0.120032556355000E+00
#COL_UPDATE_COMP_(08):  -0.119067849591374E-01
#COL_UPDATE_COMP_(09):  -0.334841385483742E-01
#COL_UPDATE_COMP_(10):   0.125436363741755E-01
#COL_UPDATE_COMP_(11):  -0.145120620727539E+00
#COL_UPDATE_COMP_(12):  -0.101416520774364E-01
#COL_UPDATE_COMP_(13):  -0.723919421434402E-01
#COL_UPDATE_COMP_(14):   0.134314149618149E+00
#COL_UPDATE_COMP_(15):  -0.125767393037677E-01
#COL_UPDATE_COMP_(16):   0.361425074515864E-03
#COL_UPDATE_COMP_(17):  -0.351854860782623E-01
#COL_UPDATE_COMP_(18):  -0.506495498120785E-01
#COL_UPDATE_COMP_(19):  -0.291761625558138E-01
#COL_UPDATE_COMP_(20):  -0.932136957999319E-03
#COL_UPDATE_COMP_(21):  -0.500183776021004E-01
#END_PACKET

#START_PACKET
#CYCLE_ID:   8169
#SLATER_MATRIX_DIM:  4
#NUPDATES:  2
#SLATER_MATRIX: (i (outer), j (inner)), slater_matrix_alpha(i,j), ddet * slater_matrix_alpha_inv_det(i,j) / ddet
(01,01)    0.100000000000000E+01    0.100000000000000E+01
(01,02)    0.000000000000000E+00    0.100000000000000E+01
(01,03)    0.100000000000000E+01   -0.100000000000000E+01
(01,04)   -0.100000000000000E+01   -0.100000000000000E+01
(02,01)    0.000000000000000E+00   -0.100000000000000E+01
(02,02)    0.100000000000000E+01    0.000000000000000E+00
(02,03)    0.100000000000000E+01    0.100000000000000E+01
(02,04)    0.000000000000000E+00    0.000000000000000E+00
(03,01)   -0.100000000000000E+01    0.100000000000000E+01
(03,02)    0.000000000000000E+00    0.200000000000000E+01
(03,03)   -0.100000000000000E+01   -0.200000000000000E+01
(03,04)    0.000000000000000E+00   -0.100000000000000E+01
(04,01)    0.100000000000000E+01    0.100000000000000E+01
(04,02)    0.100000000000000E+01    0.100000000000000E+01
(04,03)    0.100000000000000E+01   -0.100000000000000E+01
(04,04)    0.100000000000000E+01    0.000000000000000E+00
#COL_UPDATE_INDEX: 2
#COL_UPDATE_COMP_(01):   0.000000000000000E+00
#COL_UPDATE_COMP_(02):  -0.200000000000000E+01
#COL_UPDATE_COMP_(03):   0.000000000000000E+00
#COL_UPDATE_COMP_(04):   0.000000000000000E+00
#COL_UPDATE_INDEX: 4
#COL_UPDATE_COMP_(01):   0.000000000000000E+00
#COL_UPDATE_COMP_(02):  -0.100000000000000E+01
#COL_UPDATE_COMP_(03):   0.000000000000000E+00
#COL_UPDATE_COMP_(04):   0.000000000000000E+00
#END_PACKET
